2005,司马昭,司,87,87,87,87,87,87,TRUE,502005,3,TRUE,0,,2005,2,15,1,1,57,87,86,200|201,2005,0,2,3,2,1500,101 94 10,101 502005 5,母亲大人,2004,灭蜀之人,2009,背叛者,3002,NULL,-1,NULL,-1,NULL,-1,NULL,-1,200501,200511,200521,200531,200541,0,0,0,0,0,20021 10091,,UITexture/card_list/scard2005,Card/card2005,UI/Texture/Character/NPC/NPC_2005,Audio/Warrior/2005S_01,Audio/Warrior/2005S_02,Audio/Warrior/2005S_03,Audio/Warrior/2005D_01,Audio/Warrior/2005D_02,Audio/Warrior/2005C,Audio/Warrior/2005S_01,魏国权臣，觊觎皇位公然弑主，可谓不择手段,后排[BLUE]法术输出[-],输出,11,2005,0,0
2006,李典,李,88,88,88,88,88,88,TRUE,502006,3,TRUE,0,,2006,1,14,1,1,82,58,82,100|101,2006,0,3,1,4,1500,101 94 10,101 502006 5,五子良将,1032,黄须猛将,2010,击退叛军,2039,曹魏猛将,3003,NULL,-1,NULL,-1,NULL,-1,200601,200611,200621,200631,200641,0,0,0,0,0,10021 10091,,UITexture/card_list/scard2006,Card/card2006,UI/Texture/Character/NPC/NPC_2006,Audio/Warrior/2006S_01,Audio/Warrior/2006S_02,Audio/Warrior/2006S_03,Audio/Warrior/2006D_01,Audio/Warrior/2006D_02,Audio/Warrior/2006C,Audio/Warrior/2006S_01,曹魏大将，少有的博学儒雅之士，被称为军中长者,前排[RED]技能型输出[-],输出,11,2006,0,0
2007,陈群,陈,89,89,89,89,89,89,TRUE,502007,3,TRUE,0,,2007,2,16,1,1,79,68,83,200|201,2007,0,3,2,3,1500,101 94 10,101 502007 5,黄须儿,2010,曹魏防线,2008,曹魏猛将,3003,NULL,-1,NULL,-1,NULL,-1,NULL,-1,200701,200711,200721,200731,200741,0,0,0,0,0,20021 20021,,UITexture/card_list/scard2007,Card/card2007,UI/Texture/Character/NPC/NPC_2007,Audio/Warrior/2007S_01,Audio/Warrior/2007S_02,Audio/Warrior/2007S_03,Audio/Warrior/2007D_01,Audio/Warrior/2007D_02,Audio/Warrior/2007C,Audio/Warrior/2007S_01,曹魏之重臣，制定法度，《魏律》的主要创始人,后排强化型[ORANGE]辅助[-],辅助,11,2007,0,0
2008,邓艾,邓,90,90,90,90,90,90,TRUE,502008,3,TRUE,0,,2008,3,14,1,1,73,69,83,300|301|302|303,2008,0,2,1,4,1500,101 94 10,101 502008 5,大将相敌,1050,阴谋与叛乱,2009,晋国之君,2005,曹魏猛将,3003,NULL,-1,NULL,-1,NULL,-1,200801,200811,200821,200831,200841,0,0,0,0,0,20021,,UITexture/card_list/scard2008,Card/card2008,UI/Texture/Character/NPC/NPC_2008,Audio/Warrior/2008S_01,Audio/Warrior/2008S_02,Audio/Warrior/2008S_03,Audio/Warrior/2008D_01,Audio/Warrior/2008D_02,Audio/Warrior/2008C,Audio/Warrior/2008S_01,擅长筹划用兵，与姜维交战未尝败绩，攻破蜀汉后因被陷害而亡,前排弱化型[ORANGE]辅助[-],辅助,11,2008,0,0
2009,钟会,钟,91,91,91,91,91,91,TRUE,502009,3,TRUE,0,,2009,3,15,1,1,65,85,80,300|301|302|303,2009,0,3,2,3,1500,101 94 10,101 502009 5,最后的挣扎,1050,终结蜀国,2008,晋国之君,2005,蜀汉忠将,2020,NULL,-1,NULL,-1,NULL,-1,200901,200911,200921,200931,200941,0,0,0,0,0,20011,,UITexture/card_list/scard2009,Card/card2009,UI/Texture/Character/NPC/NPC_2009,Audio/Warrior/2009S_01,Audio/Warrior/2009S_02,Audio/Warrior/2009S_03,Audio/Warrior/2009D_01,Audio/Warrior/2009D_02,Audio/Warrior/2009C,Audio/Warrior/2009S_01,镇西将军，主持伐蜀事宜，破蜀后谋划反叛失败而亡,前排物理[RED]输出[-],输出,11,2009,0,0
2010,曹彰,曹,92,92,92,92,92,92,TRUE,502010,3,TRUE,0,,2010,3,13,1,1,76,65,83,300|301|302|303,2010,0,3,1,3,1500,101 94 10,101 502010 5,兄长,1006,油嘴滑舌,2003,终结蜀国,2008,曹魏猛将,3003,NULL,-1,NULL,-1,NULL,-1,201001,201011,201021,201031,201041,0,0,0,0,0,10051,,UITexture/card_list/scard2010,Card/card2010,UI/Texture/Character/NPC/NPC_2010,Audio/Warrior/2010S_01,Audio/Warrior/2010S_02,Audio/Warrior/2010S_03,Audio/Warrior/2010D_01,Audio/Warrior/2010D_02,Audio/Warrior/2010C,Audio/Warrior/2010S_01,曹操之子，人称黄须儿。征讨乌桓，降服鲜卑，被封任城王,前排[RED]技能型输出[-],输出,11,2010,0,0
2011,周仓,周,93,93,93,93,93,93,TRUE,502011,3,TRUE,0,,2011,1,13,2,1,81,64,76,100|101,2011,0,3,1,3,1500,101 94 10,101 502011 5,誓死追随,1010,老领导,2038,老首长,2037,老同事,3038,NULL,-1,NULL,-1,NULL,-1,201101,201111,201121,201131,201141,0,0,0,0,0,10051,,UITexture/card_list/scard2011,Card/card2011,UI/Texture/Character/NPC/NPC_2011,Audio/Warrior/2011S_01,Audio/Warrior/2011S_02,Audio/Warrior/2011S_03,Audio/Warrior/2011D_01,Audio/Warrior/2011D_02,Audio/Warrior/2011C,Audio/Warrior/2011S_01,黄巾军出身，投奔关羽后成为其贴身护卫，被赞为“天下忠心第一人”,前排强化型[ORANGE]辅助[-],辅助,11,2011,0,0
2012,关兴,关,94,94,94,94,94,94,TRUE,502012,3,TRUE,0,,2012,1,13,2,1,86,72,81,100|101,2012,0,3,1,3,1500,101 94 10,101 502012 5,虎虎生风,2017,龙争虎斗,2015,蜀汉忠将,2020,蜀汉谋士,3005,NULL,-1,NULL,-1,NULL,-1,201201,201211,201221,201231,201241,0,0,0,0,0,10021 10041,,UITexture/card_list/scard2012,Card/card2012,UI/Texture/Character/NPC/NPC_2012,Audio/Warrior/2012S_01,Audio/Warrior/2012S_02,Audio/Warrior/2012S_03,Audio/Warrior/2012D_01,Audio/Warrior/2012D_02,Audio/Warrior/2012C,Audio/Warrior/2012S_01,关羽次子，北伐曹魏主将之一，深受诸葛亮器重,前排[RED]技能型输出[-],输出,11,2012,0,0
2013,徐庶,徐,95,95,95,95,95,95,TRUE,502013,3,TRUE,0,,2013,2,16,2,1,65,91,78,200|201,2013,0,2,4,2,1500,101 94 10,101 502013 5,乱世的智慧,2016,乱世的智慧,3005,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,201301,201311,201321,201331,201341,0,0,0,0,0,20031 20031 10031,,UITexture/card_list/scard2013,Card/card2013,UI/Texture/Character/NPC/NPC_2013,Audio/Warrior/2013S_01,Audio/Warrior/2013S_02,Audio/Warrior/2013S_03,Audio/Warrior/2013D_01,Audio/Warrior/2013D_02,Audio/Warrior/2013C,Audio/Warrior/2013S_01,曾为刘备军师，举荐诸葛亮，身陷曹营却仍心系蜀汉,后排[BLUE]法术输出[-],输出,11,2013,0,0
2015,张苞,张,96,96,96,96,96,96,TRUE,502015,3,TRUE,0,,2015,1,13,2,1,87,48,90,100|101,2015,0,3,1,3,1500,101 94 10,101 502015 5,虎虎生风,2017,龙争虎斗,2012,蜀汉忠将,2020,蜀汉谋士,3005,NULL,-1,NULL,-1,NULL,-1,201501,201511,201521,201531,201541,0,0,0,0,0,10051 10011,,UITexture/card_list/scard2015,Card/card2015,UI/Texture/Character/NPC/NPC_2015,Audio/Warrior/2015S_01,Audio/Warrior/2015S_02,Audio/Warrior/2015S_03,Audio/Warrior/2015D_01,Audio/Warrior/2015D_01,Audio/Warrior/2015C,Audio/Warrior/2015S_01,张飞长子，与关兴并称为“小关张”，英勇不输其父,前排物理[RED]输出[-],输出,11,2015,0,0
2016,马良,马,97,97,97,97,97,97,TRUE,502016,3,TRUE,0,,2016,2,16,2,1,48,88,88,200|201,2016,0,1,4,2,1500,101 94 10,101 502016 5,马氏五常,2019,擒获武神,2024,蜀汉谋士,3005,蜀汉大将,3004,NULL,-1,NULL,-1,NULL,-1,201601,201611,201621,201631,201641,0,0,0,0,0,20031 20031 10081,,UITexture/card_list/scard2016,Card/card2016,UI/Texture/Character/NPC/NPC_2016,Audio/Warrior/2016S_01,Audio/Warrior/2016S_02,Audio/Warrior/2016S_03,Audio/Warrior/2016D_01,Audio/Warrior/2016D_02,Audio/Warrior/2016C,Audio/Warrior/2016S_01,白眉马良，在五兄弟中最为出色，出使东吴深受孙权敬重,后排恢复型[ORANGE]辅助[-],辅助,11,2016,0,0
2017,关凤,关,98,98,98,98,98,98,TRUE,502017,3,TRUE,0,,2017,1,14,2,2,85,58,83,100|101,2017,0,3,1,4,1500,101 94 10,101 502017 5,大哥哥,2012,小哥哥,2015,蜀汉谋士,3005,蜀汉大将,3004,NULL,-1,NULL,-1,NULL,-1,201701,201711,201721,201731,201741,0,0,0,0,0,10091 10061,,UITexture/card_list/scard2017,Card/card2017,UI/Texture/Character/NPC/NPC_2017,Audio/Warrior/2017S_01,Audio/Warrior/2017S_02,Audio/Warrior/2017S_03,Audio/Warrior/2017D_01,Audio/Warrior/2017D_02,Audio/Warrior/2017C,Audio/Warrior/2017S_01,关羽之女，武艺高超，与马谡情投意合结为夫妻,前排强化型[ORANGE]辅助[-],辅助,11,2017,0,0
2019,马谡,马,99,99,99,99,99,99,TRUE,502019,3,TRUE,0,,2019,3,14,2,1,68,78,79,300|301|302|303,2019,0,3,2,3,1500,101 94 10,101 502019 5,白眉最良,2016,蜀国老臣,2020,蜀汉谋士,3005,蜀汉大将,3004,NULL,-1,NULL,-1,NULL,-1,201901,201911,201921,201931,201941,0,0,0,0,0,20021 20011,,UITexture/card_list/scard2019,Card/card2019,UI/Texture/Character/NPC/NPC_2019,Audio/Warrior/2019S_01,Audio/Warrior/2019S_02,Audio/Warrior/2019S_03,Audio/Warrior/2019D_01,Audio/Warrior/2019D_02,Audio/Warrior/2019C,Audio/Warrior/2019S_01,蜀汉名将，虽有才识却妄自尊大，终因失守街亭被斩,前排弱化型[ORANGE]辅助[-],辅助,11,2019,0,0
2020,王平,王,100,100,100,100,100,100,TRUE,502020,3,TRUE,0,,2020,1,14,2,1,75,65,85,100|101,2020,0,3,1,4,1500,101 94 10,101 502020 5,不可信任,2019,蜀汉大将,3004,蜀汉谋士,3005,不分胜负,3003,NULL,-1,NULL,-1,NULL,-1,202001,202011,202021,202031,202041,0,0,0,0,0,10011 10011,,UITexture/card_list/scard2020,Card/card2020,UI/Texture/Character/NPC/NPC_2020,Audio/Warrior/2020S_01,Audio/Warrior/2020S_02,Audio/Warrior/2020S_03,Audio/Warrior/2020D_01,Audio/Warrior/2020D_02,Audio/Warrior/2020C,Audio/Warrior/2020S_01,先助刘备夺取汉中，后随诸葛亮征伐南蛮，有大将之略,后排兵种强化型[ORANGE]辅助[-],辅助,11,2020,0,0
2021,张昭,张,101,101,101,101,101,101,TRUE,502021,3,TRUE,0,,2021,2,16,3,1,68,90,79,200|201,2021,0,2,4,2,1500,101 94 10,101 502021 5,二张,2022,东吴的礼教,2029,东吴的气节,3008,东吴的大敌,3036,NULL,-1,NULL,-1,NULL,-1,202101,202111,202121,202131,202141,0,0,0,0,0,20021 20031,,UITexture/card_list/scard2021,Card/card2021,UI/Texture/Character/NPC/NPC_2021,Audio/Warrior/2021S_01,Audio/Warrior/2021S_02,Audio/Warrior/2021S_03,Audio/Warrior/2021D_01,Audio/Warrior/2021D_02,Audio/Warrior/2021C,Audio/Warrior/2021S_01,孙吴重臣，辅佐年幼孙权稳定江东，老成持重,后排强化型[ORANGE]辅助[-],辅助,11,2021,0,0
2022,张纮,张,102,102,102,102,102,102,TRUE,502022,3,TRUE,0,,2022,2,16,3,1,61,71,85,200|201,2022,0,1,3,2,1500,101 94 10,101 502022 5,二张,2021,东吴的礼教,2029,东吴的气节,3008,东吴的大敌,3036,NULL,-1,NULL,-1,NULL,-1,202201,202211,202221,202231,202241,0,0,0,0,0,20021 20031,,UITexture/card_list/scard2022,Card/card2022,UI/Texture/Character/NPC/NPC_2022,Audio/Warrior/2022S_01,Audio/Warrior/2022S_02,Audio/Warrior/2022S_03,Audio/Warrior/2022D_01,Audio/Warrior/2022D_02,Audio/Warrior/2022C,Audio/Warrior/2022S_01,被孙策亲自请出为官，与张昭并称“二张”，共同出力平定江东,后排强化型[ORANGE]辅助[-],辅助,11,2022,0,0
2023,陆抗,陆,103,103,103,103,103,103,TRUE,502023,3,TRUE,0,,2023,1,15,3,1,59,85,81,100|101,2023,0,2,2,3,1500,101 94 10,101 502023 5,东吴的弓王,2025,东吴的礼教,2029,东吴的气节,3008,东吴的大敌,3036,NULL,-1,NULL,-1,NULL,-1,202301,202311,202321,202331,202341,0,0,0,0,0,10091 10021,,UITexture/card_list/scard2023,Card/card2023,UI/Texture/Character/NPC/NPC_2023,Audio/Warrior/2023S_01,Audio/Warrior/2023S_02,Audio/Warrior/2023S_03,Audio/Warrior/2023D_01,Audio/Warrior/2023D_02,Audio/Warrior/2023C,Audio/Warrior/2023S_01,孙吴中流砥柱，击退晋军，攻杀叛敌，被誉为吴国最后的名将,前排弱化型[ORANGE]辅助[-],辅助,11,2023,0,0
2024,潘璋,潘,104,104,104,104,104,104,TRUE,502024,3,TRUE,0,,2024,1,13,3,1,88,49,88,100|101,2024,0,3,1,2,1500,101 94 10,101 502024 5,白眉最良,2016,曹家养子,2002,为父寻仇,2012,麾下悍将,3009,NULL,-1,NULL,-1,NULL,-1,202401,202411,202421,202431,202441,0,0,0,0,0,10081,,UITexture/card_list/scard2024,Card/card2024,UI/Texture/Character/NPC/NPC_2024,Audio/Warrior/2024S_01,Audio/Warrior/2024S_02,Audio/Warrior/2024S_03,Audio/Warrior/2024D_01,Audio/Warrior/2024D_02,Audio/Warrior/2024C,Audio/Warrior/2024S_01,一生为孙权东征西讨，生擒关羽并夺得其青龙偃月刀,前排[RED]技能型输出[-],输出,11,2024,0,0
2025,韩当,韩,105,105,105,105,105,105,TRUE,502025,3,TRUE,0,,2025,2,13,3,1,89,58,78,200|201,2025,0,3,2,2,1500,101 94 10,101 502025 5,东吴的支柱,2023,曹家养子,2002,东吴的气节,3008,东吴的大敌,3036,NULL,-1,NULL,-1,NULL,-1,202501,202511,202521,202531,202541,0,0,0,0,0,10061,,UITexture/card_list/scard2025,Card/card2025,UI/Texture/Character/NPC/NPC_2025,Audio/Warrior/2025S_01,Audio/Warrior/2025S_02,Audio/Warrior/2025S_03,Audio/Warrior/2025D_01,Audio/Warrior/2025D_02,Audio/Warrior/2025C,Audio/Warrior/2025S_01,长于骑射，膂力过人。以身作则，遵行法令，深得孙权称赞,后排兵种强化型[ORANGE]辅助[-],辅助,11,2025,0,0
2026,凌操,凌,106,106,106,106,106,106,TRUE,502026,3,TRUE,0,,2026,3,13,3,1,81,71,75,300|301|302|303,2026,0,4,2,2,1500,101 94 10,101 502026 5,东吴的弓王,2025,东吴的礼教,2029,东吴的气节,3008,东吴的大敌,3036,NULL,-1,NULL,-1,NULL,-1,202601,202611,202621,202631,202641,0,0,0,0,0,10091 20011,,UITexture/card_list/scard2026,Card/card2026,UI/Texture/Character/NPC/NPC_2026,Audio/Warrior/2026S_01,Audio/Warrior/2026S_02,Audio/Warrior/2026S_03,Audio/Warrior/2026D_01,Audio/Warrior/2026D_02,Audio/Warrior/2026C,Audio/Warrior/2026S_01,凌统之父，早年跟随孙策转战江东，征伐黄祖时不慎被甘宁射杀,前排强化型[ORANGE]辅助[-],辅助,11,2026,0,0
2028,程普,程,107,107,107,107,107,107,TRUE,502028,3,TRUE,0,,2028,1,15,3,1,77,75,80,100|101,2028,0,3,2,3,1500,101 94 10,101 502028 5,西凉猛将,2032,二张老臣,2021,二张老臣,2022,东吴的大敌,3036,NULL,-1,NULL,-1,NULL,-1,202801,202811,202821,202831,202841,0,0,0,0,0,10071 20021,,UITexture/card_list/scard2028,Card/card2028,UI/Texture/Character/NPC/NPC_2028,Audio/Warrior/2028S_01,Audio/Warrior/2028S_02,Audio/Warrior/2028S_03,Audio/Warrior/2028D_01,Audio/Warrior/2028D_02,Audio/Warrior/2028C,Audio/Warrior/2028S_01,辅佐孙氏三代，喜好结交名士，被尊称为“程公”,前排恢复型[PINK]肉盾[-],肉盾,11,2028,0,0
2029,虞翻,虞,108,108,108,108,108,108,TRUE,502029,3,TRUE,0,,2029,2,16,3,1,55,86,84,200|201,2029,0,1,4,2,1500,101 94 10,101 502029 5,二张老臣,2022,二张老臣,2021,东吴的气节,3008,东吴的大敌,3036,NULL,-1,NULL,-1,NULL,-1,202901,202911,202921,202931,202941,0,0,0,0,0,20031 20031,,UITexture/card_list/scard2029,Card/card2029,UI/Texture/Character/NPC/NPC_2029,Audio/Warrior/2029S_01,Audio/Warrior/2029S_02,Audio/Warrior/2029S_03,Audio/Warrior/2029D_01,Audio/Warrior/2029D_02,Audio/Warrior/2029C,Audio/Warrior/2029S_01,性情率直，口无遮拦，因冒犯孙权被贬，后潜心研究易学,后排[BLUE]法术输出[-],输出,11,2029,0,0
2030,步练师,步,109,109,109,109,109,109,TRUE,502030,3,TRUE,0,,2030,2,16,3,2,65,85,75,200|201,2030,0,2,4,2,1500,101 94 10,101 502030 5,东吴大帝,1015,聪明女人,2049,狡猾女人,2004,东吴的支柱,2023,NULL,-1,NULL,-1,NULL,-1,203001,203011,203021,203031,203041,0,0,0,0,0,20021 10081,,UITexture/card_list/scard2030,Card/card2030,UI/Texture/Character/NPC/NPC_2030,Audio/Warrior/2030S_01,Audio/Warrior/2030S_02,Audio/Warrior/2030S_03,Audio/Warrior/2030D_01,Audio/Warrior/2030D_02,Audio/Warrior/2030C,Audio/Warrior/2030S_01,孙权宠妃，宫中视其与皇后一般，生有两位公主,后排恢复型[ORANGE]辅助[-],辅助,11,2030,0,0
2031,潘凤,潘,110,110,110,110,110,110,TRUE,502031,3,TRUE,0,,2031,1,13,4,1,78,65,75,100|101,2031,0,3,1,3,1500,101 94 10,101 502031 5,你给我让开,2032,敌方大小姐,2042,联军同僚,3013,敌军大将,3012,NULL,-1,NULL,-1,NULL,-1,203101,203111,203121,203131,203141,0,0,0,0,0,10061,,UITexture/card_list/scard2031,Card/card2031,UI/Texture/Character/NPC/NPC_2031,Audio/Warrior/2031S_01,Audio/Warrior/2031S_02,Audio/Warrior/2031S_03,Audio/Warrior/2031D_01,Audio/Warrior/2031D_02,Audio/Warrior/2031C,Audio/Warrior/2031S_01,虽被称作“上将潘凤”，结果与华雄交战没几回合就被斩了,前排物理系[RED]输出[-],输出,11,2031,0,0
2032,华雄,华,111,111,111,111,111,111,TRUE,502032,3,TRUE,0,,2032,3,13,4,1,89,60,75,300|301|302|303,2032,0,4,1,3,1500,101 94 10,101 502032 5,一个笑柄,2031,吴国敌将,2028,大小姐,2042,营中同僚,3012,NULL,-1,NULL,-1,NULL,-1,203201,203211,203221,203231,203241,0,0,0,0,0,10021 10051,,UITexture/card_list/scard2032,Card/card2032,UI/Texture/Character/NPC/NPC_2032,Audio/Warrior/2032S_01,Audio/Warrior/2032S_02,Audio/Warrior/2032S_03,Audio/Warrior/2032D_01,Audio/Warrior/2032D_02,Audio/Warrior/2032C,Audio/Warrior/2032S_01,董卓帐下大将，斩杀联军数名好手，还未得意多久就被关羽砍了,前排[RED]技能型输出[-],输出,11,2032,0,0
2033,李傕,李,112,112,112,112,112,112,TRUE,502033,3,TRUE,0,,2033,3,13,4,1,82,64,79,300|301|302|303,2033,0,4,1,3,1500,101 94 10,101 502033 5,同谋,2034,绊脚石,2032,大小姐,2042,营中同僚,3012,NULL,-1,NULL,-1,NULL,-1,203301,203311,203321,203331,203341,0,0,0,0,0,20011,,UITexture/card_list/scard2033,Card/card2033,UI/Texture/Character/NPC/NPC_2033,Audio/Warrior/2033S_01,Audio/Warrior/2033S_02,Audio/Warrior/2033S_03,Audio/Warrior/2033D_01,Audio/Warrior/2033D_02,Audio/Warrior/2033C,Audio/Warrior/2033S_01,统领飞熊军，董卓手下第一大将， 被曹操召集人马击败,前排弱化型[ORANGE]辅助[-],辅助,11,2033,0,0
2034,郭汜,郭,113,113,113,113,113,113,TRUE,502034,3,TRUE,0,,2034,3,13,4,1,71,64,78,300|301|302|303,2034,0,3,1,3,1500,101 94 10,101 502034 5,同谋,2033,绊脚石,2032,大小姐,2042,营中同僚,3012,NULL,-1,NULL,-1,NULL,-1,203401,203411,203421,203431,203441,0,0,0,0,0,20021 10011,,UITexture/card_list/scard2034,Card/card2034,UI/Texture/Character/NPC/NPC_2034,Audio/Warrior/2034S_01,Audio/Warrior/2034S_02,Audio/Warrior/2034S_03,Audio/Warrior/2034D_01,Audio/Warrior/2034D_02,Audio/Warrior/2034C,Audio/Warrior/2034S_01,采用贾诩计谋反攻长安，击败吕布后把持数年朝廷大权,前排势力强化型[ORANGE]辅助[-],辅助,11,2034,0,0
2035,何太后,何,114,114,114,114,114,114,TRUE,502035,3,TRUE,0,,2035,2,16,4,2,67,81,77,200|201,2035,0,2,4,3,1500,101 94 10,101 502035 5,兄妹,2081,汉之重臣,3011,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,203501,203511,203521,203531,203541,0,0,0,0,0,10041 20031,,UITexture/card_list/scard10003,Card/card10003,UI/Texture/Character/NPC/NPC_10003,Audio/Warrior/2035S_01,Audio/Warrior/2035S_02,Audio/Warrior/2035S_03,Audio/Warrior/2035D_01,Audio/Warrior/2035D_02,Audio/Warrior/2035C,Audio/Warrior/2035S_01,出身寒门，选入后宫后生下汉少帝，后惨遭董卓毒手,后排恢复型[ORANGE]辅助[-],辅助,11,2035,0,0
2036,公孙瓒,公,115,115,115,115,115,115,TRUE,502036,3,TRUE,0,,2036,3,14,4,1,74,70,81,300|301|302|303,2036,0,3,1,3,1500,101 94 10,101 502036 5,河北之争,1058,大破黄巾,2037,大破黄巾,2038,大破黄巾,3038,NULL,-1,NULL,-1,NULL,-1,203601,203611,203621,203631,203641,0,0,0,0,0,10071 10091,,UITexture/card_list/scard2036,Card/card2036,UI/Texture/Character/NPC/NPC_2036,Audio/Warrior/2036S_01,Audio/Warrior/2036S_02,Audio/Warrior/2036S_03,Audio/Warrior/2036D_01,Audio/Warrior/2036D_02,Audio/Warrior/2036C,Audio/Warrior/2036S_01,北方最强军阀之一，与袁绍争斗多次后失利，只得引火自焚,前排兵种强化型[ORANGE]辅助[-],辅助,11,2036,0,0
2037,张宝,张,116,116,116,116,116,116,TRUE,502037,3,TRUE,0,,2037,1,15,4,1,70,81,65,100|101,2037,0,2,3,3,1500,101 94 10,101 502037 5,天公将军,1025,人公将军,2038,黄巾大将,3038,NULL,-1,NULL,-1,NULL,-1,NULL,-1,203701,203711,203721,203731,203741,0,0,0,0,0,10051,,UITexture/card_list/scard2037,Card/card2037,UI/Texture/Character/NPC/NPC_2037,Audio/Warrior/2037S_01,Audio/Warrior/2037S_02,Audio/Warrior/2037S_03,Audio/Warrior/2037D_01,Audio/Warrior/2037D_02,Audio/Warrior/2037C,Audio/Warrior/2037S_01,黄巾领袖之一，号称“地公将军”，四处煽动民众作乱,召唤型前排[PINK]肉盾[-],召唤,11,2037,0,0
2038,张梁,张,117,117,117,117,117,117,TRUE,502038,3,TRUE,0,,2038,3,13,4,1,72,75,75,300|301|302|303,2038,0,3,2,3,1500,101 94 10,101 502038 5,天公将军,1025,地公将军,2037,黄巾大将,3038,NULL,-1,NULL,-1,NULL,-1,NULL,-1,203801,203811,203821,203831,203841,0,0,0,0,0,10011 10021,,UITexture/card_list/scard2038,Card/card2038,UI/Texture/Character/NPC/NPC_2038,Audio/Warrior/2038S_01,Audio/Warrior/2038S_02,Audio/Warrior/2038S_03,Audio/Warrior/2038D_01,Audio/Warrior/2038D_02,Audio/Warrior/2038C,Audio/Warrior/2038S_01,黄巾领袖之一，号称“人公将军”，被皇甫嵩夜袭击杀,前排兵种强化型[ORANGE]辅助[-],辅助,11,2038,0,0
2039,陈宫,陈,118,118,118,118,118,118,TRUE,502039,3,TRUE,0,,2039,2,16,4,1,75,82,68,200|201,2039,0,2,4,2,1500,101 94 10,101 502039 5,无德主公,1022,值得尊敬,2041,奸雄党羽,3013,NULL,-1,NULL,-1,NULL,-1,NULL,-1,203901,203911,203921,203931,203941,0,0,0,0,0,10041 10051,,UITexture/card_list/scard2039,Card/card2039,UI/Texture/Character/NPC/NPC_2039,Audio/Warrior/2039S_01,Audio/Warrior/2039S_02,Audio/Warrior/2039S_03,Audio/Warrior/2039D_01,Audio/Warrior/2039D_02,Audio/Warrior/2039C,Audio/Warrior/2039S_01,为吕布出谋划策，然而未能取得吕布信任，以致下邳兵败,后排[BLUE]法术输出[-],输出,11,2039,0,0
2041,高顺,高,119,119,119,119,119,119,TRUE,502041,3,TRUE,0,,2041,3,13,4,1,72,60,80,300|301|302|303,2041,0,3,1,3,1500,101 94 10,101 502041 5,第一勇将,1022,陈先生,2039,奸雄党羽,3013,NULL,-1,NULL,-1,NULL,-1,NULL,-1,204101,204111,204121,204131,204141,0,0,0,0,0,10021 10041 20021,,UITexture/card_list/scard2041,Card/card2041,UI/Texture/Character/NPC/NPC_2041,Audio/Warrior/2041S_01,Audio/Warrior/2041S_02,Audio/Warrior/2041S_03,Audio/Warrior/2041D_01,Audio/Warrior/2041D_02,Audio/Warrior/2041C,Audio/Warrior/2041S_01,屡进忠言于吕布，为人清白，统率部队号称“陷阵营”,前排物理系[RED]输出[-],输出,11,2041,0,0
2042,董白,董,120,120,120,120,120,120,TRUE,502042,3,TRUE,0,,2042,3,13,4,2,83,47,95,300|301|302|303,2042,0,4,1,3,1500,101 94 10,101 502042 5,营中大将,2032,营中大将,2033,营中大将,2034,忠诚的骑士,3012,NULL,-1,NULL,-1,NULL,-1,204201,204211,204221,204231,204241,0,0,0,0,0,10091,,UITexture/card_list/scard2042,Card/card2042,UI/Texture/Character/NPC/NPC_2042,Audio/Warrior/2042S_01,Audio/Warrior/2042S_02,Audio/Warrior/2042S_03,Audio/Warrior/2042D_01,Audio/Warrior/2042D_02,Audio/Warrior/2042C,Audio/Warrior/2042S_01,董卓孙女，深得其宠爱，尚未及笄即被封为渭阳君,前排兵种强化型[ORANGE]辅助[-],辅助,11,2042,0,0
2043,田丰,田,121,121,121,121,121,121,TRUE,502043,3,TRUE,0,,2043,2,16,4,1,57,93,75,200|201,2043,0,1,4,2,1500,101 94 10,101 502043 5,界桥之战,2036,敌营的智囊,3022,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,204301,204311,204321,204331,204341,0,0,0,0,0,10081 20031,,UITexture/card_list/scard2043,Card/card2043,UI/Texture/Character/NPC/NPC_2043,Audio/Warrior/2043S_01,Audio/Warrior/2043S_02,Audio/Warrior/2043S_03,Audio/Warrior/2043D_01,Audio/Warrior/2043D_02,Audio/Warrior/2043C,Audio/Warrior/2043S_01,袁绍帐下谋士，曾多次进言而不被采纳，反遭袁绍怨恨,后排法术[ORANGE]辅助[-],辅助,11,2043,0,0
2044,魏大黑,魏,122,122,122,122,122,122,TRUE,502044,3,TRUE,0,,2044,1,13,4,1,85,66,80,100|101,2044,0,3,1,3,1500,101 94 10,101 502044 5,比你帅,1001,比你酷,1008,比你聪明,1015,比你仗义,1023,比你仁德,1022,NULL,-1,NULL,-1,204401,204411,204421,204431,204441,0,0,0,0,0,10011 10061 10071,,UITexture/card_list/scard2044,Card/card2044,UI/Texture/Character/NPC/NPC_2044,Audio/Warrior/1020S_01,Audio/Warrior/1020S_02,Audio/Warrior/1020S_03,Audio/Warrior/1020D_01,Audio/Warrior/1020D_02,Audio/Warrior/2032C,Audio/Warrior/1020S_01,民间传说中的神秘人物，蜀国的至尊猛将，腰围十丈，膀大腰圆。擅吃羊肉粉，使得两把大勺呼呼生风。并有成名绝技“策划”,前排物理系[RED]输出[-],输出,11,2044,0,0
